speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,brakeTorque
61.86587675,23.28147502,490.4,-20.8335226,1.47937445,1,12,12913.12799,18.27198418,33.13459885,586.6887677,293.3443838,52.15081634,79.59762785,0,-14.17537754,1,64.19383177,1.64,1.74,280.9694194,-11.13923574,0.906864457,-124.2328435,102.633212,0,2597.738768,0
61.89921389,23.28729406,490.5,-20.75913827,1.591382425,1,12,12920.08638,18.27132057,33.15124975,587.3212261,293.6606131,50.49749061,79.57489201,0,-14.24150688,1,64.3905857,1.64,1.74,280.5813972,-11.0897332,0.890850339,-124.2154757,102.5362644,0,2598.371226,0
61.93473946,23.29310997,490.6,-20.68691542,1.696763188,1,12,12927.50155,18.27061339,33.16899228,587.9955775,293.9977888,48.93867067,79.55064879,0,-14.30763623,1,64.5873159,1.64,1.74,280.1952947,-11.04110658,0.875558838,-124.1987638,102.4391947,0,2599.045578,0
61.9723267,23.29892254,490.7,-20.61674239,1.796262265,1,12,12935.34706,18.26986517,33.18776287,588.709485,294.3547425,47.4636147,79.52498197,0,-14.37376557,1,64.78402514,1.64,1.74,279.8110937,-10.99331952,0.860935792,-124.1827053,102.3420083,0,2599.759485,0
62.01186188,23.30473158,490.8,-20.54851812,1.890498947,1,12,12943.59914,18.26907817,33.20750445,589.4608576,294.7304288,46.06340622,79.49796646,0,-14.43989492,1,64.98071616,1.64,1.74,279.4287762,-10.94633862,0.846925531,-124.1672979,102.24471,0,2600.510858,0
62.05324223,23.31053692,490.9,-20.48215059,1.979994368,1,12,12952.23637,18.26825444,33.22816545,590.2478115,295.1239057,44.73054731,79.46966975,0,-14.50602426,1,65.17739165,1.64,1.74,279.0483242,-10.9001332,0.83347737,-124.1525391,102.147305,0,2601.297811,0
62.09637436,23.31633839,491,-20.41755552,2.065192021,1,12,12961.23925,18.26739585,33.24969898,591.0686388,295.5343194,43.45866177,79.44015297,0,-14.57215361,1,65.37405432,1.64,1.74,278.6697204,-10.85467495,0.820546752,-124.1384265,102.0497981,0,2602.118639,0
62.14117294,23.32213583,491.1,-20.35465537,2.146473046,1,12,12970.58996,18.26650408,33.27206218,591.9217831,295.9608915,42.24227373,79.40947185,0,-14.63828295,1,65.57070684,1.64,1.74,278.2929474,-10.80993764,0.808094663,-124.1249578,101.9521942,0,2602.971783,0
62.1875596,23.32792909,491.2,-20.2933785,2.224167846,1,12,12980.27214,18.26558069,33.29521567,592.8058193,296.4029096,41.07663963,79.37767739,0,-14.7044123,1,65.76735189,1.64,1.74,277.9179881,-10.76589687,0.796086914,-124.1121304,101.8544981,0,2603.855819,0
62.23546211,23.33371803,491.3,-20.23365843,2.298565058,1,12,12990.27073,18.26462713,33.31912315,593.7194369,296.8597184,39.95761849,79.34481647,0,-14.77054164,1,65.96399209,1.64,1.74,277.5448257,-10.72252985,0.784493285,-124.0999419,101.7567145,0,2604.769437,0
62.28481363,23.33950252,491.4,-20.17543331,2.369918568,1,12,13000.57176,18.26364473,33.34375101,594.6614263,297.3307131,38.88157043,79.31093236,0,-14.83667099,1,66.16063009,1.64,1.74,277.1734436,-10.67981522,0.773286974,-124.0883899,101.6588481,0,2605.711426,0
62.33555208,23.34528242,491.5,-20.1186454,2.438453085,1,12,13011.16229,18.26263472,33.36906803,595.6306671,297.8153335,37.84527613,79.27606511,0,-14.90280033,1,66.3572685,1.64,1.74,276.8038255,-10.6377329,0.762443997,-124.077472,101.5609036,0,2606.680667,0
62.38761967,23.35105761,491.6,-20.06324064,2.504368611,1,12,13022.03024,18.26159826,33.39504513,596.6261184,298.3130592,36.84587226,79.24025192,0,-14.96892968,1,66.5539099,1.64,1.74,276.4359551,-10.59626396,0.751942788,-124.0671855,101.4628855,0,2607.676118,0
62.4409624,23.35682799,491.7,-20.00916831,2.567844058,1,12,13033.16435,18.26053641,33.42165514,597.6468103,298.8234052,35.88079913,79.20352746,0,-15.03505903,1,66.7505569,1.64,1.74,276.0698166,-10.58404612,0.221727313,-124.057528,101.3647983,0,2608.69681,0
62.49552972,23.36259343,491.8,-19.95638072,2.629040223,1,12,13044.55407,18.25945019,33.44887259,598.691837,299.3459185,34.94775785,79.16592408,0,-15.10118837,1,66.94721205,1.64,1.74,275.7053942,-10.51173621,1.313389466,-124.0484971,101.2666464,0,2609.741837,0
62.5512742,23.36835385,491.9,-19.9048329,2.688102231,1,12,13056.18949,18.25834053,33.47667361,599.7603501,299.8801751,34.04467499,79.12747208,0,-15.16731772,1,67.1438779,1.64,1.74,275.3397012,-10.43585461,1.379467681,-124.0400903,101.1684342,0,2610.81035,0
62.60815121,23.37410913,492,-19.59882981,2.745161576,1,12,13068.0613,18.25720833,33.5050357,600.8515536,300.4257768,33.16967312,79.08819988,0,-15.43215638,1,67.93165487,1.64,1.74,274.9800022,-10.29163892,2.624066248,-124.032313,101.0702026,0,2611.901554,0
62.6709838,23.37985918,492.1,-19.25839905,3.03536486,1,12,13081.17621,18.25595757,33.5363632,602.0581699,301.029085,28.89889007,79.04476969,0,-15.73648897,1,68.83737913,1.64,1.74,274.6275751,-10.11499709,3.216996139,-124.0251555,100.9719638,0,2613.10817,0
62.73993037,23.38560346,492.2,-18.93461399,3.334065645,1,12,13095.56728,18.25458511,33.57073375,603.3835896,301.6917948,24.49900487,78.99705817,0,-16.04082155,1,69.74383504,1.64,1.74,274.2821402,-9.932990165,3.318031837,-124.018605,100.873723,0,2614.43359,0
62.81427843,23.39134143,492.3,-18.62613425,3.599222469,1,12,13111.08578,18.25310514,33.60779078,604.81448,302.40724,20.58200452,78.9455439,0,-16.34515413,1,70.65125656,1.64,1.74,273.9434335,-9.754313943,3.260895722,-124.0126494,100.7754851,0,2615.86448,0
62.8934461,23.39707261,492.4,-18.33179248,3.837083145,1,12,13127.61027,18.25152922,33.64724295,606.3399906,303.1699953,17.0574931,78.89061618,0,-16.64948671,1,71.55987311,1.64,1.74,273.611206,-9.581526202,3.157166003,-124.0072769,100.6772547,0,2617.389991,0
62.97694787,23.40279658,492.5,-18.05055945,4.052248671,1,12,13145.03942,18.24986703,33.68884703,607.9510988,303.9755494,13.85895243,78.83259861,0,-16.9538193,1,72.46991012,1.64,1.74,273.2852219,-9.415173356,3.043418983,-124.002476,100.5790361,0,2619.001099,0
63.06437191,23.40851296,492.6,-17.78151913,4.248224556,1,12,13163.28724,18.24812676,33.73239663,609.640175,304.8200875,10.93574026,78.77176475,0,-17.25815188,1,73.3815895,1.64,1.74,272.9652582,-9.255160488,2.931315988,-123.9982359,100.4808335,0,2620.690175,0
63.15536416,23.41422141,492.7,-17.52385023,4.427754048,1,12,13182.27985,18.24631546,33.77771424,611.4006793,305.7003397,8.248255491,78.70834896,0,-17.56248446,1,74.29513008,1.64,1.74,272.6511036,-9.101203858,2.824285439,-123.9945458,100.3826507,0,2622.450679,0
63.24961693,23.41992164,492.8,-17.27681199,4.593030664,1,12,13201.95303,18.24443926,33.82464552,613.226944,306.613472,5.764855551,78.64255431,0,-17.86681704,1,75.21074802,1.64,1.74,272.3425577,-8.952978457,2.723071181,-123.9913955,100.2844915,0,2624.276944,0
63.34686033,23.42561337,492.9,-17.03973293,4.745839742,1,12,13222.25043,18.24250354,33.87305508,615.1140106,307.5570053,3.459804216,78.5745584,0,-18.17114963,1,76.12865724,1.64,1.74,272.0394303,-8.810164539,2.627571549,-123.9887749,100.1863593,0,2626.164011,0
63.44685586,23.43129637,493,-16.81200176,4.887656118,1,12,13243.12227,18.24051303,33.92282319,617.0575069,308.5287534,1.311855879,78.50451775,0,-18.47548221,1,77.04906978,1.64,1.74,271.7415407,-8.672417557,2.538243629,-123.9866745,100.0882577,0,2628.107507,0
63.54841471,23.43697041,493.1,-16.59255002,4.971905846,1,12,13264.32043,18.2384914,33.97335743,619.0345255,309.5172628,0,78.43325711,0,-18.77981479,1,77.97219616,1.64,1.74,271.448717,-8.539372889,2.455464719,-123.9850848,99.99018961,0,2630.084526,0
63.64969151,23.44263538,493.2,-16.38003566,4.966034054,1,12,13285.45971,18.23647539,34.02373933,621.0092024,310.5046012,0,78.36206893,0,-19.08414737,1,78.89824573,1.64,1.74,271.1607958,-8.410712411,2.378351264,-123.9839969,99.89215819,0,2632.059202,0
63.75068777,23.44829134,493.3,-16.17413209,4.960170429,1,12,13306.54044,18.23446496,34.07396976,622.9815409,311.4907705,0,78.29095315,0,-19.38847996,1,79.82742701,1.64,1.74,270.8776212,-8.28611728,2.306871978,-123.9834018,99.7941663,0,2634.031541,0
63.85140499,23.45393834,493.4,-15.97453288,4.954314952,1,12,13327.56292,18.2324601,34.12404957,624.9515443,312.4757721,0,78.21990971,0,-19.69281254,1,80.75994798,1.64,1.74,270.5990449,-8.165361178,2.239340198,-123.9832911,99.69621667,0,2636.001544,0
63.95184466,23.45957643,493.5,-15.7809503,4.948467603,1,12,13348.52747,18.23046076,34.17397958,626.9192158,313.4596079,0,78.14893854,0,-19.99714512,1,81.69601644,1.64,1.74,270.3249252,-8.048255904,2.175068957,-123.9836565,99.59831191,0,2637.969216,0
64.05200825,23.46520566,493.6,-15.59311385,4.942628361,1,12,13369.4344,18.22846691,34.22376062,628.8845588,314.4422794,0,78.07803958,0,-20.3014777,1,82.63584024,1.64,1.74,270.0551269,-7.934632687,2.113714241,-123.9844899,99.50045451,0,2639.934559,0
64.15189722,23.4708261,493.7,-15.41076901,4.936797206,1,12,13390.284,18.22647853,34.27339352,630.8475765,315.4237883,0,78.00721277,0,-20.60581029,1,83.57962763,1.64,1.74,269.7895211,-7.824335471,2.055054861,-123.9857835,99.40264682,0,2641.897577,0
64.25151302,23.47643778,493.8,-15.23367607,4.93097412,1,12,13411.07659,18.22449559,34.3228791,632.8082723,316.4041361,0,77.93645805,0,-20.91014287,1,84.5275875,1.64,1.74,269.5279841,-7.717218216,1.998918355,-123.9875297,99.30489111,0,2643.858272,0
64.35085708,23.48204076,493.9,-15.06160909,4.925159083,1,12,13431.81246,18.22251807,34.37221816,634.7666493,317.3833247,0,77.86577536,0,-21.21447545,1,85.47992971,1.64,1.74,269.270398,-7.613143595,1.945155451,-123.989721,99.20718954,0,2645.816649,0
64.44993083,23.48763509,494,-14.89435491,4.919352077,1,12,13452.4919,18.22054592,34.42141149,636.7227109,318.3613554,0,77.79516463,0,-21.51880803,1,86.4368653,1.64,1.74,269.0166497,-7.511982174,1.893631075,-123.9923504,99.10954414,0,2647.772711,0
64.54873566,23.49322082,494.1,-14.73171225,4.913553081,1,12,13473.11521,18.21857913,34.4704599,638.6764602,319.3382301,0,77.72462581,0,-21.82314062,1,87.39860682,1.64,1.74,268.7666311,-7.393326781,2.224518679,-123.9954108,99.01195689,0,2649.72646,0
64.64727299,23.498798,494.2,-14.57349092,4.907762077,1,12,13493.68269,18.21661767,34.51936416,640.6279006,320.3139503,0,77.65415882,0,-22.1274732,1,88.36536857,1.64,1.74,268.5202384,-7.31332346,1.502179636,-123.9988953,98.91442966,0,2651.677901,0
64.74554418,23.50436668,494.3,-14.41951102,4.901979046,1,12,13514.19462,18.2146615,34.56812507,642.5770353,321.2885176,0,77.58376362,0,-22.43180578,1,89.33736687,1.64,1.74,268.2794055,-7.23831011,1.410635755,-124.0027974,98.81696422,0,2653.627035,0
64.84355062,23.50992691,494.4,-14.42514421,4.896203971,1,12,13534.65129,18.21271061,34.61674339,644.5238674,322.2619337,0,77.51344014,0,-22.49098156,1,89.52699317,1.64,1.74,268.0397533,-7.20852492,0.560965795,-124.007109,98.7195166,0,2655.573867,0
64.94129367,23.51547874,494.5,-14.46866497,4.890436832,1,12,13555.05298,18.21076496,34.66521989,646.4684002,323.2342001,0,77.44318831,0,-22.49098156,1,89.52699317,1.64,1.74,267.8001261,-7.205325516,0.060347887,-124.0118288,98.62207747,0,2657.5184,0
65.03877467,23.5210222,494.6,-14.51213434,4.884677609,1,12,13575.39997,18.20882453,34.71355531,648.4106369,324.2053185,0,77.37300808,0,-22.49098156,1,89.52699317,1.64,1.74,267.5605239,-7.210968858,-0.106606442,-124.0169565,98.52464858,0,2659.460637,0
65.13599496,23.52655736,494.7,-14.55555239,4.878926285,1,12,13595.69255,18.20688929,34.76175043,650.3505808,325.1752904,0,77.30289938,0,-22.49098156,1,89.52699317,1.64,1.74,267.3209465,-7.21954072,-0.162171171,-124.0224923,98.42723167,0,2661.400581,0
65.23295586,23.53208426,494.8,-14.59891919,4.873182842,1,12,13615.93099,18.20495922,34.80980598,652.2882349,326.1441174,0,77.23286216,0,-22.49098156,1,89.52699317,1.64,1.74,267.0813939,-7.229069812,-0.180550498,-124.0284359,98.32982847,0,2663.338235,0
65.32965869,23.53760294,494.9,-14.64223482,4.867447263,1,12,13636.11556,18.20303428,34.8577227,654.2236025,327.1118012,0,77.16289634,0,-22.49098156,1,89.52699317,1.64,1.74,266.841866,-7.238899155,-0.18651667,-124.0347874,98.23244073,0,2665.273602,0
65.42610476,23.54311346,495,-14.68549935,4.861719528,1,12,13656.24653,18.20111446,34.90550132,656.1566867,328.0783434,0,77.09300188,0,-22.49098156,1,89.52699317,1.64,1.74,266.6023627,-7.248809872,-0.188339581,-124.0415467,98.13507018,0,2667.206687,0
65.52229535,23.54861585,495.1,-14.72871284,4.855999619,1,12,13676.32418,18.19919972,34.95314258,658.0874908,329.0437454,0,77.0231787,0,-22.49098156,1,89.52699317,1.64,1.74,266.3628839,-7.258729121,-0.188779993,-124.0487138,98.03771855,0,2669.137491,0
65.61823174,23.55411016,495.2,-14.77187537,4.850287518,1,12,13696.34877,18.19729005,35.00064718,660.0160179,330.0080089,0,76.95342675,0,-22.49098156,1,89.52699317,1.64,1.74,266.1234296,-7.268632736,-0.188759564,-124.0562884,97.94038759,0,2671.066018,0
65.7139152,23.55959644,495.3,-14.81498701,4.844583208,1,12,13716.32057,18.19538541,35.04801584,661.9422711,330.9711355,0,76.88374596,0,-22.49098156,1,89.52699317,1.64,1.74,265.8839996,-7.278512775,-0.188585943,-124.0642706,97.84307903,0,2672.992271,0
65.809347,23.56507473,495.4,-14.85804783,4.838886672,1,12,13736.23984,18.19348578,35.09524929,663.8662535,331.9331268,0,76.81413628,0,-22.49098156,1,89.52699317,1.64,1.74,265.6445939,-7.288366706,-0.188361848,-124.0726602,97.7457946,0,2674.916254,0
65.90452838,23.57054508,495.5,-14.90105789,4.833197892,1,12,13756.10684,18.19159114,35.1423482,665.7879684,332.8939842,0,76.74459763,0,-22.49098156,1,89.52699317,1.64,1.74,265.4052123,-7.298193795,-0.188121572,-124.0814571,97.64853604,0,2676.837968,0
65.99946058,23.57600753,495.6,-14.94401728,4.827516849,1,12,13775.92183,18.18970146,35.18931327,667.7074189,333.8537094,0,76.67512997,0,-22.49098156,1,89.52699317,1.64,1.74,265.1658549,-7.30799391,-0.187876545,-124.0906612,97.55130509,0,2678.757419,0
66.09414483,23.58146212,495.7,-14.98692605,4.821843526,1,12,13795.68506,18.18781671,35.23614521,669.624608,334.812304,0,76.60573322,0,-22.49098156,1,89.52699317,1.64,1.74,264.9265214,-7.317767119,-0.187630602,-124.1002725,97.45410348,0,2680.674608,0
66.18858234,23.5869089,495.8,-15.02978429,4.816177907,1,12,13815.39679,18.18593688,35.2828447,671.5395389,335.7697694,0,76.53640733,0,-22.49098156,1,89.52699317,1.64,1.74,264.6872118,-7.327513552,-0.187385001,-124.1102907,97.35693295,0,2682.589539,0
66.28277433,23.5923479,495.9,-15.07259205,4.810519976,1,12,13835.05728,18.18406194,35.32941241,673.4522146,336.7261073,0,76.46715224,0,-22.49098156,1,89.52699317,1.64,1.74,264.4479261,-7.337233364,-0.187140189,-124.1207157,97.25979522,0,2684.502215,0
66.37672198,23.59777918,496,-15.11534941,4.804869714,1,12,13854.66677,18.18219186,35.37584901,675.3626384,337.6813192,0,76.39796787,0,-22.49098156,1,89.52699317,1.64,1.74,264.2086641,-7.346926714,-0.186896287,-124.1315474,97.16269203,0,2686.412638,0
66.47042649,23.60320276,496.1,-15.15805643,4.799227104,1,12,13874.2255,18.18032663,35.42215517,677.2708133,338.6354066,0,76.32885418,0,-22.49098156,1,89.52699317,1.64,1.74,263.9694257,-7.356593762,-0.186653349,-124.1427857,97.06562512,0,2688.320813,0
66.56388904,23.60861871,496.2,-15.20071319,4.793592128,1,12,13893.73373,18.17846621,35.46833156,679.1767423,339.5883711,0,76.2598111,0,-22.49098156,1,89.52699317,1.64,1.74,263.7302109,-7.366234669,-0.186411397,-124.1544303,96.96859621,0,2690.226742,0
66.65711079,23.61402704,496.3,-15.24331976,4.787964771,1,12,13913.1917,18.17661059,35.51437883,681.0804286,340.5402143,0,76.19083857,0,-22.49098156,1,89.52699317,1.64,1.74,263.4910195,-7.375849593,-0.186170425,-124.1664811,96.87160703,0,2692.130429,0
66.75009291,23.61942782,496.4,-15.2858762,4.782345017,1,12,13932.59966,18.17475974,35.56029763,682.9818752,341.4909376,0,76.12193653,0,-22.49098156,1,89.52699317,1.64,1.74,263.2518515,-7.385438694,-0.185930435,-124.178938,96.77465932,0,2694.031875,0
66.84283653,23.62482107,496.5,-15.32838258,4.776732849,1,12,13951.95783,18.17291364,35.60608861,684.8810851,342.4405426,0,76.05310492,0,-22.49098156,1,89.52699317,1.64,1.74,263.0127068,-7.395002129,-0.185691439,-124.1918007,96.6777548,0,2695.931085,0
66.93534281,23.63020684,496.6,-15.37083898,4.771128249,1,12,13971.26646,18.17107226,35.65175241,686.7780616,343.3890308,0,75.98434366,0,-22.49098156,1,89.52699317,1.64,1.74,262.7735853,-4.471225851,56.84930067,-124.2050691,96.58089521,0,2697.828062,0
67.02761288,23.63558516,496.7,-15.41324545,4.765531201,1,12,13990.52579,18.16923558,35.69728965,688.6728075,344.3364037,0,75.91565271,0,-22.49098156,1,89.52699317,1.64,1.74,262.5344869,-3.685581165,15.29705353,-124.218743,96.48408227,0,2699.722807,0
67.11964785,23.64095608,496.8,-15.45560206,4.759941689,1,12,14009.73604,18.16740359,35.74270098,690.5653259,345.2826629,0,75.847032,0,-22.49098156,1,89.52699317,1.64,1.74,262.5789943,-0.485744718,62.38894629,-124.2328221,96.3873177,0,2701.615326,0
67.21144884,23.64631964,496.9,1.599664233,4.754359696,1,12,14028.89746,18.16557626,35.78798701,692.4556199,346.22781,0,75.77848148,0,217.8977163,1,95.81857593,1.64,1.74,262.6055054,0.403571085,17.3632811,-124.2532397,96.2462205,0,2703.50562,0
67.30301696,23.65167587,497,1.663451292,4.748785208,1,12,14048.01027,18.16375356,35.83314838,694.3436925,347.1718463,0,75.71000107,0,210.1135086,1,95.81857593,1.64,1.74,262.632733,0.717045374,6.128741446,-124.2733848,96.10655019,0,2705.393693,0
67.39435329,23.65702481,497.1,1.732140985,4.743218206,1,12,14067.0747,18.16193548,35.87818567,696.2295467,348.1147734,0,75.64159071,0,202.3293009,1,95.81857593,1.64,1.74,262.6607396,0.840091128,2.408947199,-124.2932571,95.96830679,0,2707.279547,0
67.48545893,23.66236651,497.2,1.80632182,4.737658676,1,12,14086.09098,18.16012199,35.92309952,698.1131856,349.0565928,0,75.57325035,0,194.5450932,1,95.81857593,1.64,1.74,262.6895957,0.901377341,1.20146858,-124.312856,95.8314903,0,2709.163186,0
67.57633495,23.66770099,497.3,1.886680417,4.7321066,1,12,14105.05934,18.15831307,35.96789053,699.9946121,349.9973061,0,75.50497993,0,186.7608855,1,95.81857593,1.64,1.74,262.7193804,0.944026164,0.837227278,-124.3321809,95.69610069,0,2711.044612,0
67.66698243,23.6730283,497.4,1.974022851,4.726561964,1,12,14123.97998,18.1565087,36.0125593,701.8738293,350.9369146,0,75.43677938,0,178.9766778,1,95.81857593,1.64,1.74,262.7501841,0.982686326,0.759948949,-124.3512311,95.56213794,0,2712.923829,0
67.75740242,23.67834847,497.5,2.069301806,4.721024753,1,12,14142.85315,18.15470887,36.05710641,703.7508401,351.87542,0,75.36864864,0,171.1924701,1,95.81857593,1.64,1.74,262.7821092,1.022567489,0.785001968,-124.3700057,95.42960201,0,2714.80084,0
67.84759598,23.68366154,497.6,2.173651498,4.71549495,1,12,14161.67905,18.15291354,36.10153247,705.6256475,352.8128237,0,75.30058765,0,163.4082624,1,95.81857593,1.64,1.74,262.8152733,1.065797795,0.852061957,-124.3885037,95.29849285,0,2716.675647,0
67.93756416,23.68896755,497.7,2.288433071,4.709972539,1,12,14180.45791,18.1511227,36.14583806,707.4982545,353.7491273,0,75.23259635,0,155.6240547,1,95.81857593,1.64,1.74,262.8498119,1.113559728,0.942632639,-124.4067238,95.16881039,0,2718.548255,0
68.02730799,23.69426653,497.8,2.415294344,4.704457505,1,12,14199.18994,18.14933632,36.19002375,709.3686641,354.6843321,0,75.16467467,0,147.839847,1,95.81857593,1.64,1.74,262.8858819,1.166824155,1.052624186,-124.4246647,95.04055453,0,2720.418664,0
68.11682849,23.69955853,497.9,2.556249476,4.698949831,1,12,14217.87536,18.1475544,36.23409013,711.2368793,355.6184397,0,75.09682257,0,140.0556393,1,95.81857593,1.64,1.74,262.9236665,1.226624623,1.183352099,-124.4423246,94.91372515,0,2722.286879,0
68.2061267,23.70484356,498,2.71378676,4.693449506,1,12,14236.51438,18.14577689,36.27803777,713.102903,356.5514515,0,75.02903997,0,132.2714316,1,95.81857593,1.64,1.74,262.9633809,1.294189117,1.338748721,-124.4597016,94.78832212,0,2724.152903,0
68.29520362,23.71012168,498.1,2.891016862,4.68795651,1,12,14255.10721,18.1440038,36.32186724,714.9667382,357.4833691,0,74.96132681,0,124.4872239,1,95.81857593,1.64,1.74,263.0052804,1.371039772,1.524744511,-124.4767934,94.66434527,0,2726.016738,0
68.38406025,23.71539292,498.2,3.091880386,4.68247083,1,12,14273.65406,18.14223509,36.3655791,716.8283878,358.4141939,0,74.89368303,0,116.7030162,1,95.81857593,1.64,1.74,263.0496703,1.459104692,1.749521422,-124.4935974,94.54179437,0,2727.878388,0
68.47269761,23.7206573,498.3,3.321444445,4.676992449,1,12,14292.15514,18.14047074,36.4091739,718.6878547,359.3439274,0,74.82610857,0,108.9188085,1,95.81857593,1.64,1.74,263.0969194,1.560868109,2.024289771,-124.5101102,94.42066917,0,2729.737855,0
68.56111667,23.72591487,498.4,3.586336191,4.671521353,1,12,14310.61065,18.13871074,36.45265221,720.545142,360.272571,0,74.75860337,0,101.1346008,1,95.81857593,1.64,1.74,263.1474788,1.679586136,2.364613834,-124.5263282,94.30096936,0,2731.595142,0
68.64931842,23.73116566,498.5,3.895393246,4.666057529,1,12,14329.02081,18.13695508,36.49601458,722.4002525,361.2001262,0,74.69116737,0,93.35039308,1,95.81857593,1.64,1.74,263.2019072,1.819607658,2.792536095,-124.5422468,94.18269457,0,2733.450252,0
68.73730384,23.7364097,498.6,4.260669172,4.660600961,1,12,14347.38581,18.13520371,36.53926155,724.2531891,362.1265945,0,74.62380051,0,85.56618538,1,95.81857593,1.64,1.74,263.2609071,1.986864796,3.340004156,-124.5578607,94.06584434,0,2735.303189,0
68.82507389,23.74164703,498.7,4.699042682,4.655151633,1,12,14365.70586,18.13345664,36.58239366,726.1039548,363.0519774,0,74.55650272,0,77.78197768,1,95.81857593,1.64,1.74,263.3253769,2.189641652,4.054497112,-124.5731634,93.95041811,0,2737.153955,0
68.91262953,23.74687769,498.8,5.234900577,4.64970953,1,12,14383.98116,18.13171383,36.62541145,727.9525525,363.9762762,0,74.48927395,0,69.99776997,1,95.81857593,1.64,1.74,263.396488,2.439803831,5.008347509,-124.5881469,93.8364152,0,2739.002552,0
68.99997172,23.75210169,498.9,5.904834839,4.644274638,1,12,14402.2119,18.12997528,36.66831546,729.7989851,364.8994925,0,74.42211413,0,62.21356227,1,95.81857593,1.64,1.74,263.4758025,2.754766259,6.313696317,-124.6028012,93.72383475,0,2740.848985,0
69.0871014,23.75731909,499,6.766370243,4.638846942,1,12,14420.39828,18.12824095,36.71110622,731.6432554,365.8216277,0,74.35502321,0,54.42935457,1,95.81857593,1.64,1.74,263.5654558,3.160399381,8.141575222,-124.6171141,93.61267571,0,2742.693255,0
69.17401952,23.7625299,499.1,7.915430824,4.633426429,1,12,14438.54051,18.12651084,36.75378425,733.4853665,366.7426832,0,74.28800112,0,46.64514687,1,95.81857593,1.64,1.74,263.6684438,3.693106467,10.70561356,-124.6310697,93.50293671,0,2744.535366,0
69.260727,23.76773417,499.2,9.524798525,4.628013084,1,12,14456.63877,18.12478493,36.79635008,735.3253211,367.6626605,0,74.22104779,0,38.86093917,1,95.81857593,1.64,1.74,263.7890529,5.195120501,30.22338614,-124.644647,93.39461599,0,2746.375321,0
69.34722477,23.77293192,499.3,11.94037137,4.622606891,1,12,14474.69326,18.12306318,36.83880421,737.1631221,368.581561,0,74.15416317,0,31.07673147,1,95.81857593,1.64,1.74,263.9332866,5.987096788,15.95604826,-124.6578184,93.28771122,0,2748.213122,0
69.43351375,23.77812318,499.4,15.97043475,4.617207835,1,12,14492.70417,18.1213456,36.88114717,738.9987725,369.4993862,0,74.0873472,0,23.29252376,1,92.11665017,1.64,1.74,264.183394,7.409841777,28.70002451,-124.6705462,93.18221939,0,2750.048772,0
69.51959485,23.783308,499.5,16.18362745,4.611815904,1,12,14510.67169,18.11963215,36.92337947,740.832275,370.4161375,0,74.02059982,0,23.04271196,1,91.30521119,1.64,1.74,264.4366607,7.94543315,10.81754806,-124.6828068,93.07672943,0,2751.882275,0
69.60546898,23.7884864,499.6,16.34974463,4.606431083,1,12,14528.59601,18.11792283,36.96550161,742.6636326,371.3318163,0,73.95392097,0,22.86497615,1,90.730318,1.64,1.74,264.6918318,8.172293338,4.587664374,-124.6945961,92.97122958,0,2753.713633,0
69.69113704,23.7936584,499.7,16.51841706,4.601053358,1,12,14546.47731,18.11621761,37.0075141,744.4928481,372.246424,0,73.88731058,0,22.68724035,1,90.15739304,1.64,1.74,264.9489373,8.296990655,2.52479772,-124.7059109,92.86572169,0,2755.542848,0
69.77659991,23.79882405,499.8,16.68970534,4.595682714,1,12,14564.31579,18.11451647,37.04941743,746.3199243,373.1599622,0,73.82076858,0,22.50950454,1,89.58639192,1.64,1.74,265.208008,8.388399201,1.853064211,-124.7167475,92.76020763,0,2757.369924,0
69.86185849,23.80398338,499.9,16.86367198,4.590319137,1,12,14582.11162,18.1128194,37.0912121,748.1448642,374.0724321,0,73.75429493,0,22.33176874,1,89.01727055,1.64,1.74,265.4690754,8.469495584,1.646028713,-124.7271027,92.65468935,0,2759.194864,0
69.94691365,23.8091364,500,17.04038153,4.584962614,1,12,14599.865,18.11112637,37.13289861,749.9676705,374.9838352,0,73.68788956,0,22.15403293,1,88.44998516,1.64,1.74,265.7321717,8.54795785,1.594509445,-124.736973,92.54916881,0,2761.01767,0
70.03176626,23.81428316,500.1,17.21990058,4.579613129,1,12,14617.5761,18.10943739,37.17447744,751.788346,375.894173,0,73.62155242,0,21.97629712,1,87.88449228,1.64,1.74,265.9973298,8.626365147,1.595332292,-124.7463546,92.44364803,0,2762.838346,0
70.1164172,23.81942369,500.2,17.40229794,4.574270672,1,12,14635.2451,18.10775242,37.21594907,753.6068937,376.8034468,0,73.55528343,0,21.79856132,1,87.32074867,1.64,1.74,266.2645837,8.705597645,1.614078097,-124.7552441,92.33812909,0,2764.656894,0
70.20086732,23.82455801,500.3,17.58764465,4.568935226,1,12,14652.87219,18.10607144,37.25731399,755.4233162,377.7116581,0,73.48908254,0,21.62082551,1,86.75871139,1.64,1.74,266.533968,8.785969863,1.639274899,-124.7636378,92.23261408,0,2766.473316,0
